recipient_name,canonical_vendor_name,vendor_id
VERICEL CORPORATION,VERICEL CORPORATION,V11140
VERICOR LLC,VERICOR LLC,V11141
"VERITAS MANAGEMENT GROUP, INC.","VERITAS MANAGEMENT GROUP, INC.",V11142
VERITAS MEDICAL SOLUTIONS LLC,VERITAS MEDICAL SOLUTIONS LLC,V11143
VERIZON BUSINESS NETWORK SERVICES LLC,VERIZON BUSINESS NETWORK SERVICES LLC,V11144
VERIZON CONNECT FLEET USA LLC,VERIZON CONNECT FLEET USA LLC,V11145
VERIZON CONNECT NWF INC,VERIZON CONNECT NWF INC,V11146
"VERMEER SALES & SERVICE OF CENTRAL ILLINOIS, INC.","VERMEER SALES & SERVICE OF CENTRAL ILLINOIS, INC.",V11147
"VERMONT POWER TECHNOLOGIES, LLC","VERMONT POWER TECHNOLOGIES, LLC",V11148
"VERMONT YOUTH CONSERVATION CORPS, INC.","VERMONT YOUTH CONSERVATION CORPS, INC.",V11149
"VEROS REAL ESTATE SOLUTIONS, LLC","VEROS REAL ESTATE SOLUTIONS, LLC",V11150
"VERSACON, INC.","VERSACON, INC.",V11151
VERSANT MEDICAL PHYSICS & RADIATION SAFETY LLC,VERSANT MEDICAL PHYSICS & RADIATION SAFETY LLC,V11152
"VERSITI BLOOD HEALTH, INC.","VERSITI BLOOD HEALTH, INC.",V11153
"VERSITI INDIANA, INC.","VERSITI INDIANA, INC.",V11154
VERSITI MICHIGAN INC,VERSITI MICHIGAN INC,V11155
VERTICAL DESIGN INC.,VERTICAL DESIGN INC.,V11156
"VERTICAL ENVELOPMENT, INC.","VERTICAL ENVELOPMENT, INC.",V11157
VERTIV CORPORATION,VERTIV CORPORATION,V11158
VERU INC.,VERU INC.,V11159
"VERVE, LLC","VERVE, LLC",V11160
"VESCO METAL CRAFT, INC","VESCO METAL CRAFT, INC",V11161
VESTA INC,VESTA INC,V11162
"VESTIS SERVICES, LLC","VESTIS SERVICES, LLC",V11163
"VET FIRST CONSTRUCTORS, LLC","VET FIRST CONSTRUCTORS, LLC",V11164
VET REPORTING LLC,VET REPORTING LLC,V11165
"VETCON, LLC","VETCON, LLC",V11166
VETCON SERVICES LLC,VETCON SERVICES LLC,V11167
VETDAK LLC,VETDAK LLC,V11168
"VETEQUIP, INC.","VETEQUIP, INC.",V11169
VETERAN BUILDERS LLC,VETERAN BUILDERS LLC,V11170
"VETERAN CONSTRUCTION SERVICES, LLC","VETERAN CONSTRUCTION SERVICES, LLC",V11171
"VETERAN CONTRACT SERVICES OF AMERICA, LLC","VETERAN CONTRACT SERVICES OF AMERICA, LLC",V11172
VETERAN DESIGN & CONSTRUCTION INC,VETERAN DESIGN & CONSTRUCTION INC,V11173
VETERAN ELECTRIC LLC,VETERANS ELECTRIC LLC,V11174
VETERANS ELECTRIC LLC,VETERANS ELECTRIC LLC,V11174
"VETERAN ELECTRICAL POWER SYSTEMS, INC.","VETERAN ELECTRICAL POWER SYSTEMS, INC.",V11175
"VETERAN ELEVATED SOLUTIONS, LLC","VETERAN ELEVATED SOLUTIONS, LLC",V11176
VETERAN ENGINEERING & TECHNOLOGY LLC,VETERAN ENGINEERING & TECHNOLOGY LLC,V11177
VETERAN ENTERPRISE TECHNOLOGY SERVICES LLC,VETERAN ENTERPRISE TECHNOLOGY SERVICES LLC,V11178
VETERAN FIRST ENTERPRISES LLC,VETERAN FIRST ENTERPRISES LLC,V11179
"VETERAN FIRST TECHNOLOGIES, LLC","VETERAN FIRST TECHNOLOGIES, LLC",V11180
"VETERAN INFORMATION TECHNOLOGIES, LLC","VETERAN INFORMATION TECHNOLOGIES, LLC",V11181
VETERAN INFRASTRUCTURE PRODUCTS LLC,VETERAN INFRASTRUCTURE PRODUCTS LLC,V11182
VETERAN LED SOLUTIONS LLC,VETERAN LED SOLUTIONS LLC,V11183
VETERAN MOBILITY SOLUTIONS LLC,VETERAN MOBILITY SOLUTIONS LLC,V11184
"VETERAN OFFICE DESIGN, LLC","VETERAN OFFICE DESIGN, LLC",V11185
VETERAN SCIENTIFIC LLC,VETERAN SCIENTIFIC LLC,V11186
VETERAN SECURITY SERVICES LLC,VETERAN SECURITY SERVICES LLC,V11187
VETERAN SOLUTIONS CORPORATION,VETERAN SOLUTIONS CORPORATION,V11188
"VETERAN TECHNOLOGY INTEGRATORS, LLC.","VETERAN TECHNOLOGY INTEGRATORS, LLC.",V11189
VETERAN TECHNOLOGY PARTNERS LLC,VETERAN TECHNOLOGY PARTNERS LLC,V11190
"VETERAN VISION, LLC","VETERAN VISION, LLC",V11191
"VETERANS & COMMUNITY HOUSING COALITION, INC.","VETERANS & COMMUNITY HOUSING COALITION, INC.",V11192
VETERANS 1ST ARCHITECTURE LLC,VETERANS 1ST ARCHITECTURE LLC,V11193
"VETERANS ADVANTAGE MEDICAL EQUIPMENT, LLC","VETERANS ADVANTAGE MEDICAL EQUIPMENT, LLC",V11194
VETERANS AFFAIRS DEPARTMENT,VETERANS AFFAIRS DEPARTMENT,V11195
VETERANS AFFAIRS WASHINGTON STATE DEPARTMENT,VETERANS AFFAIRS WASHINGTON STATE DEPARTMENT,V11196
VETERANS BUSINESS SUPPLY INC,VETERANS BUSINESS SUPPLY INC,V11197
"VETERANS CHOICE MEDICAL EQUIPMENT, LLC","VETERANS CHOICE MEDICAL EQUIPMENT, LLC",V11198
VETERANS CHOICE SERVICES LLC,VETERANS CHOICE SERVICES LLC,V11199
"VETERANS COMMAND, LLC","VETERANS COMMAND, LLC",V11200
VETERANS COMMERCIAL REAL ESTATE LLC,VETERANS COMMERCIAL REAL ESTATE LLC,V11201
VETERANS CONSTRUCTION LLC,VETERANS CONSTRUCTION LLC,V11202
VETERANS CONSTRUCTION OF AMERICA INC,VETERANS CONSTRUCTION OF AMERICA INC,V11203
"VETERANS CONTRACTING, INC.","VETERANS CONTRACTING, INC.",V11204
"VETERANS CONTRACTING GROUP, INC.","VETERANS CONTRACTING, INC.",V11204
"VETERANS DEVELOPMENT CORPORATION, INC.","VETERANS DEVELOPMENT CORPORATION, INC.",V11205
VETERANS ELECTRICAL TESTING LLC,VETERANS ELECTRICAL TESTING LLC,V11206
VETERANS ELITE INC,VETERANS ELITE INC,V11207
VETERANS ENGINEERING INCORPORATED,VETERANS ENGINEERING INCORPORATED,V11208
"VETERANS EVALUATION SERVICES, INC","VETERANS EVALUATION SERVICES, INC",V11209
VETERANS EXPRESS LLC,VETERANS EXPRESS LLC,V11210
VETERANS EZ INFO INC.,VETERANS EZ INFO INC.,V11211
"VETERANS FACILITY SERVICES, INC","VETERANS FACILITY SERVICES, INC",V11212
VETERANS FIRE AND LIFE SAFETY CORPORATION,VETERANS FIRE AND LIFE SAFETY CORPORATION,V11213
VETERANS FIRST HEALTH CARE,VETERANS FIRST HEALTHCARE LLC,V11214
VETERANS FIRST HEALTHCARE LLC,VETERANS FIRST HEALTHCARE LLC,V11214
VETERANS FIRST SUPPLY INC.,VETERANS FIRST SUPPLY INC.,V11215
VETERANS HEALTH ADMINISTRATION,VETERANS HEALTH ADMINISTRATION,V11216
VETERANS HEALTH EQUIPMENT LLC,VETERANS HEALTH EQUIPMENT LLC,V11217
"VETERANS HEALTHCARE SUPPLY SOLUTIONS, INC","VETERANS HEALTHCARE SUPPLY SOLUTIONS, INC",V11218
VETERANS HOPE ASSOCIATES INC,VETERANS HOPE ASSOCIATES INC,V11219
VETERANS LANDSCAPE,VETERANS LANDSCAPE,V11220
"VETERANS LIGHTING, INC.","VETERANS LIGHTING, INC.",V11221
"VETERANS MANAGEMENT SERVICES, INC.","VETERANS MANAGEMENT SERVICES, INC.",V11222
"VETERANS MEDICAL DISTRIBUTORS, INC.","VETERANS MEDICAL DISTRIBUTORS, INC.",V11223
VETERANS MEDICAL SUPPLY INC,VETERANS MEDICAL SUPPLY INC,V11224
VETERANS MEDICAL TRANSCRIPTION SERVICES INC,VETERANS MEDICAL TRANSCRIPTION SERVICES INC,V11225
VETERANS MOBILITY LLC,VETERANS MOBILITY LLC,V11226
"VETERANS MONUMENT COMPANY, LLC","VETERANS MONUMENT COMPANY, LLC",V11227
VETERANS ON THE RISE,VETERANS ON THE RISE,V11228
"VETERANS OUTREACH CENTER, INC","VETERANS OUTREACH CENTER, INC",V11229
VETERANS PLACE OF WASHINGTON BOULEVARD,VETERANS PLACE OF WASHINGTON BOULEVARD,V11230
"VETERANS PRE-CONSTRUCTION & VISUAL SOLUTIONS, LLC","VETERANS PRE-CONSTRUCTION & VISUAL SOLUTIONS, LLC",V11231
"VETERANS PROFESSIONAL SERVICES, LLC","VETERANS PROFESSIONAL SERVICES, LLC",V11232
VETERANS SINGLEPLY LLC,VETERANS SINGLEPLY LLC,V11233
"VETERANS SUPPLY COMPANY, LIMITED LIABILITY COMPANY","VETERANS SUPPLY COMPANY, LIMITED LIABILITY COMPANY",V11234
VETERANS TACTICAL SOLUTIONS L.L.C,VETERANS TACTICAL SOLUTIONS L.L.C,V11235
"VETERANS TECHNICAL SERVICES, LLC","VETERANS TECHNICAL SERVICES, LLC",V11236
VETERANS TRANSITION CENTER OF CALIFORNIA,VETERANS TRANSITION CENTER OF CALIFORNIA,V11237
VETERANS TRANSPORTATION MANAGEMENT LLC,VETERANS TRANSPORTATION MANAGEMENT LLC,V11238
"VETERANS WORLDWIDE SALES & SERVICES, LLC","VETERANS WORLDWIDE SALES & SERVICES, LLC",V11239
"VETERANS YOGA PROJECT, INC.","VETERANS YOGA PROJECT, INC.",V11240
VETERANS4YOU LLC,VETERANS4YOU LLC,V11241
VETGUARD MEDICAL SUPPLY LLC,VETGUARD MEDICAL SUPPLY LLC,V11242
VETMED GROUP LLC,VETMED GROUP LLC,V11243
"VETMEDS, INC","VETMEDS, INC",V11244
"VETPRIDE SERVICES, INC.","VETPRIDE SERVICES, INC.",V11245
VETRAPRO LLC,VETRAPRO LLC,V11246
VETRUN. LLC,VETRUN. LLC,V11247
VETS ACCESS LLC,VETS ACCESS LLC,V11248
VETS SEPTIC SERVICE INC,VETS SEPTIC SERVICE INC,V11249
VETSHRED SERVICES INC,VETSHRED SERVICES INC,V11250
VETSUSA II INC.,VETSUSA II INC.,V11251
VF SERVICES LLC,VF SERVICES LLC,V11252
VG GLOBAL SOLUTIONS LLC,VG GLOBAL SOLUTIONS LLC,V11253
VH BLACKINTON & CO INC,VH BLACKINTON & CO INC,V11254
"VHS UNIVERSITY LABORATORIES, INC.","VHS UNIVERSITY LABORATORIES, INC.",V11255
"VIA CHRISTI VILLAGE MANHATTAN, INC.","VIA CHRISTI VILLAGE MANHATTAN, INC.",V11256
VIA VISUALLY IMPAIRED ADVANCEMENT,VIA VISUALLY IMPAIRED ADVANCEMENT,V11257
VIACO CONSTRUCTION CORPORATION,VIACO CONSTRUCTION CORPORATION,V11258
VIAKORP CORPORATION,VIAKORP CORPORATION,V11259
VICINITY ENERGY INC.,VICINITY ENERGY INC.,V11260
"VICON MOTION SYSTEMS, INC.","VICON MOTION SYSTEMS, INC.",V11261
"VICTOR 12, INC.","VICTOR 12, INC.",V11262
VICTORIA HEALTHCARE PROPERTIES LLC,VICTORIA HEALTHCARE PROPERTIES LLC,V11263
"VICTORS AUTOMOTIVE CENTER, INC.","VICTORS AUTOMOTIVE CENTER, INC.",V11264
VICTORY CONTRACTING LLC,VICTORY CONTRACTING LLC,V11265
VICTORY HOUSE OF LEHIGH VALLEY,VICTORY HOUSE OF LEHIGH VALLEY,V11266
"VICTORY ORTHOTICS & PROSTHETICS, LLC","VICTORY ORTHOTICS & PROSTHETICS, LLC",V11267
VIERA NURSING AND REHAB LLC,VIERA NURSING AND REHAB LLC,V11268
VIETNAM VETERANS WORKSHOP INC,VIETNAM VETERANS WORKSHOP INC,V11269
"VIEWRAY, INC.","VIEWRAY, INC.",V11270
"VIEWRAY SYSTEMS, INC.","VIEWRAY SYSTEMS, INC.",V11271
VIFOR (INTERNATIONAL) AG,VIFOR (INTERNATIONAL) AG,V11272
VIGHTER LLC,VIGHTER LLC,V11273
VIKING BROS LLC,VIKING BROS LLC,V11274
VIKING SECURITY LLC,VIKING SECURITY LLC,V11275
"VIKING TERMITE & PEST CONTROL, LLC","VIKING TERMITE & PEST CONTROL, LLC",V11276
VIKRAM SRINATH,VIKRAM SRINATH,V11277
"VILEX, LLC","VILEX, LLC",V11278
"VILLA AT BRADLEY ESTATES, LLC THE","VILLA AT BRADLEY ESTATES, LLC THE",V11279
"VILLA AT ST LOUIS PARK LLC, THE","VILLA AT ST LOUIS PARK LLC, THE",V11280
VILLA HEALTHCARE & REHABILITATION CENTER LLC,VILLA HEALTHCARE & REHABILITATION CENTER LLC,V11281
"VILLA RANCHO BERNARDO HEALTH CARE, LLC","VILLA RANCHO BERNARDO HEALTH CARE, LLC",V11282
VILLA ST VINCENT INC,VILLA ST VINCENT INC,V11283
"VILLAGE CARE OF KING, LLC","VILLAGE CARE OF KING, LLC",V11284
VILLAGE HEALTH CARE I LLC,VILLAGE HEALTH CARE I LLC,V11285
"VILLAGE KEY AND ALARM, INC","VILLAGE KEY AND ALARM, INC",V11286
VILLAGE PLACE HEALTHCARE AND REHABILITATION CENTER LLC,VILLAGE PLACE HEALTHCARE AND REHABILITATION CENTER LLC,V11287
VILLANOVA UNIVERSITY IN THE STATE OF PENNSYLVANIA,VILLANOVA UNIVERSITY IN THE STATE OF PENNSYLVANIA,V11288
"VINDRA, INC.","VINDRA, INC.",V11289
VINSYS-PYRAMID LLC,VINSYS-PYRAMID LLC,V11290
"VINYARD MANAGEMENT GROUP, INC.","VINYARD MANAGEMENT GROUP, INC.",V11291
VIP SPECIAL SERVICES LLC,VIP SPECIAL SERVICES LLC,V11292
"VIRGIN ISLANDS REGULATED WASTE MANAGEMENT, INC.","VIRGIN ISLANDS REGULATED WASTE MANAGEMENT, INC.",V11293
VIRGINIA COMMONWEALTH UNIVERSITY HEALTH SYSTEM AUTHORITY,VIRGINIA COMMONWEALTH UNIVERSITY HEALTH SYSTEM AUTHORITY,V11294
"VIRGINIA ENERGY AND LIGHTING, LLC","VIRGINIA ENERGY AND LIGHTING, LLC",V11295
VIRGINIA HEALTH SERVICES INC,VIRGINIA HEALTH SERVICES INC,V11296
"VIRGINIA HEALTH SERVICES, INC.",VIRGINIA HEALTH SERVICES INC,V11296
VIRGINIA HIGHLANDS CARE AND REHAB CENTER LLC,VIRGINIA HIGHLANDS CARE AND REHAB CENTER LLC,V11297
"VIRGINIA INTEGRATED COMMUNICATION, INC.","VIRGINIA INTEGRATED COMMUNICATION, INC.",V11298
"VIRGINIA PROSTHETICS, INC.","VIRGINIA PROSTHETICS, INC.",V11299
"VIRGINIA RESTAURANT SERVICE, INC.","VIRGINIA RESTAURANT SERVICE, INC.",V11300
"VIRGINIA WATER SYSTEMS, INC.","VIRGINIA WATER SYSTEMS, INC.",V11301
VIRGO MEDICAL SERVICES INC,VIRGO MEDICAL SERVICES INC,V11302
VIRGO SURGICAL VIDEO SOLUTIONS INC,VIRGO SURGICAL VIDEO SOLUTIONS INC,V11303
VIRIDIAN ARCHITECTURAL DESIGN INC,VIRIDIAN ARCHITECTURAL DESIGN INC,V11304
"VIRSIG, LLC","VIRSIG, LLC",V11305
"VIRTRA, INC.","VIRTRA, INC.",V11306
"VIRTUAL CHEMISTRY, INCORPORATED","VIRTUAL CHEMISTRY, INCORPORATED",V11307
VIRTUAL CORPORATION LLC,VIRTUAL CORPORATION LLC,V11308
VIRTUAL ENERGY SOLUTIONS INC,VIRTUAL ENERGY SOLUTIONS INC,V11309
"VIRTUAL IMAGING, INC.","VIRTUAL IMAGING, INC.",V11310
VIRTUALIS VR CORP,VIRTUALIS VR CORP,V11311
"VISIBLE NETWORK LABS, INC.","VISIBLE NETWORK LABS, INC.",V11312
"VISION ASSOCIATES OF ROCHESTER, INC.","VISION ASSOCIATES OF ROCHESTER, INC.",V11313
VISION QUEST SOLUTIONS INC,VISION QUEST SOLUTIONS INC,V11314
VISION RT INC,VISION RT INC,V11315
"VISIONARY CONSULTING PARTNERS, LLC","VISIONARY CONSULTING PARTNERS, LLC",V11316
VISIONIX USA INC.,VISIONIX USA INC.,V11317
VISIOPHARM CORPORATION,VISIOPHARM CORPORATION,V11318
"VISITECH SYSTEMS, INC.","VISITECH SYSTEMS, INC.",V11319
"VISIUN, INC.","VISIUN, INC.",V11320
"VISTA STAFFING SOLUTIONS, INC.","VISTA STAFFING SOLUTIONS, INC.",V11321
VISTA WOODS HEALTH ASSOCIATES LLC,VISTA WOODS HEALTH ASSOCIATES LLC,V11322
"VISTRA COMMUNICATIONS, LLC","VISTRA COMMUNICATIONS, LLC",V11323
VISUAL BRIDGE LLC,VISUAL BRIDGE LLC,V11324
VISUAL SAFETY SYSTEMS L.L.C.,VISUAL SAFETY SYSTEMS L.L.C.,V11325
VISUAL TELECOMMUNICATION NETWORK LLC,VISUAL TELECOMMUNICATION NETWORK LLC,V11326
"VITAL RECORDS HOLDINGS, LLC","VITAL RECORDS HOLDINGS, LLC",V11327
"VITAL STATISTICS, LLC","VITAL STATISTICS, LLC",V11328
VITALANT,VITALANT,V11329
VITALIFE INC,VITALIFE INC,V11330
VITALIS CONSULTING LLC,VITALIS CONSULTING LLC,V11331
"VITALITY CENTER, INC., THE","VITALITY CENTER, INC., THE",V11332
"VITALSMARTS, LC","VITALSMARTS, LC",V11333
VITEL COMMUNICATIONS CORP,VITEL COMMUNICATIONS CORP,V11334
"VITI PHARMACEUTICALS, LLC","VITI PHARMACEUTICALS, LLC",V11335
VIVA ENVIRONMENTAL HEALTH & SAFETY LLC,VIVA ENVIRONMENTAL HEALTH & SAFETY LLC,V11336
"VIVIS, INC","VIVIS, INC",V11337
VK BATH LLC,VK BATH LLC,V11338
"VLOGIC SYSTEMS, INC","VLOGIC SYSTEMS, INC",V11339
"V.M.C., INC.","V.M.C., INC.",V11340
VMX INTERNATIONAL LLC,VMX INTERNATIONAL LLC,V11341
"VOA CARE CENTERS, MINNESOTA","VOA CARE CENTERS, MINNESOTA",V11342
"VOCATIONAL RESEARCH INSTITUTE, LLC","VOCATIONAL RESEARCH INSTITUTE, LLC",V11343
VOICE PRODUCTS INC,VOICE PRODUCTS INC,V11344
"VOICEBROOK, INC.","VOICEBROOK, INC.",V11345
VOIGHT PROFESSIONAL SERVICES INC,VOIGHT PROFESSIONAL SERVICES INC,V11346
VOLCANO CORPORATION,VOLCANO CORPORATION,V11347
"VOLEXITY, INC.","VOLEXITY, INC.",V11348
"VOLUME SERVICES, INC.","VOLUME SERVICES, INC.",V11349
VOLUNTEERS OF AMERICA CARE FACILITIES,VOLUNTEERS OF AMERICA CARE FACILITIES,V11350
VOLUNTEERS OF AMERICA CHESAPEAKE INC,VOLUNTEERS OF AMERICA CHESAPEAKE INC,V11351
"VOLUNTEERS OF AMERICA, DAKOTAS","VOLUNTEERS OF AMERICA, DAKOTAS",V11352
VOLUNTEERS OF AMERICA NORTHERN ROCKIES,VOLUNTEERS OF AMERICA NORTHERN ROCKIES,V11353
VOLUNTEERS OF AMERICA OF ILLINOIS,VOLUNTEERS OF AMERICA OF ILLINOIS,V11354
"VOLUNTEERS OF AMERICA OF INDIANA, INC.","VOLUNTEERS OF AMERICA OF INDIANA, INC.",V11355
VOLUNTEERS OF AMERICA OF LOS ANGELES,VOLUNTEERS OF AMERICA OF LOS ANGELES,V11356
VOLUNTEERS OF AMERICA OF NORTH LOUISIANA,VOLUNTEERS OF AMERICA OF NORTH LOUISIANA,V11357
VOLUNTEERS OF AMERICA OHIO & INDIANA,VOLUNTEERS OF AMERICA OHIO & INDIANA,V11358
VORTEX LLC,VORTEX LLC,V11359
VORTEX INDUSTRIES LLC,VORTEX INDUSTRIES LLC,V11360
"V.P. INTERNATIONAL SUPPLY, INC.","V.P. INTERNATIONAL SUPPLY, INC.",V11361
VPRIME TECH INC,VPRIME TECH INC,V11362
VR & E SERVICE FOR VETERANS LLC,VR & E SERVICE FOR VETERANS LLC,V11363
VRL MARYLAND LLC,VRL MARYLAND LLC,V11364
"VSC FIRE & SECURITY, INC.","VSC FIRE & SECURITY, INC.",V11365
VSS LOGISTICS LLC,VSS LOGISTICS LLC,V11366
VTS GROUP INC,VTS GROUP INC,V11367
VULCAN FIRE AND SECURITY LLC,VULCAN FIRE AND SECURITY LLC,V11368
VWR INTERNATIONAL LLC,VWR INTERNATIONAL LLC,V11369
VYAIRE MEDICAL INC,VYAIRE MEDICAL INC,V11370
VYAIRE MEDICAL 203 INC,VYAIRE MEDICAL 203 INC,V11371
"VYAIRE MEDICAL 211, INC.","VYAIRE MEDICAL 211, INC.",V11372
"W. ALLEN ENGINEERING, PLLC","W. ALLEN ENGINEERING, PLLC",V11373
"W H THOMAS OIL CO, INC","W H THOMAS OIL CO, INC",V11374
"W. HARRIS, GOVERNMENT SERVICES CONTRACTOR, INC.","W. HARRIS, GOVERNMENT SERVICES CONTRACTOR, INC.",V11375
"W III, INC.","W III, INC.",V11376
W NUHSBAUM INC,W NUHSBAUM INC,V11377
W SQUARED PROPERTY MANAGEMENT LLC,W SQUARED PROPERTY MANAGEMENT LLC,V11378
W2 CONSULTING CORPORATION,W2 CONSULTING CORPORATION,V11379
WA STATE FERRIES DEPT,WA STATE FERRIES DEPT,V11380
"WABASH CONSULTANTS, LLC","WABASH CONSULTANTS, LLC",V11381
WACHTEL TREE SCIENCE & SERVICE INC,WACHTEL TREE SCIENCE & SERVICE INC,V11382
WACHTER INC,WACHTER INC,V11383
WACHUSETT REHABILITATION & NURSING CENTER LLC,WACHUSETT REHABILITATION & NURSING CENTER LLC,V11384
WACO INC,WACO INC,V11385
"WADLEY SNF OPERATOR, LLC","WADLEY SNF OPERATOR, LLC",V11386
"WADSWORTH SERVICE, INC.","WADSWORTH SERVICE, INC.",V11387
WAGGL INC,WAGGL INC,V11388
WAGNER EQUIPMENT CO.,WAGNER EQUIPMENT CO,V11389
WAGNER EQUIPMENT CO,WAGNER EQUIPMENT CO,V11389
WAGNER KIRKMAN BLAINE KLOMPARENS & YOUMANS LLP,WAGNER KIRKMAN BLAINE KLOMPARENS & YOUMANS LLP,V11390
WAHLBANGERS DRUM CIRCLE,WAHLBANGERS DRUM CIRCLE,V11391
"WAIBEL ENERGY SYSTEMS, INC","WAIBEL ENERGY SYSTEMS, INC",V11392
WAKE FOREST UNIVERSITY HEALTH SCIENCES,WAKE FOREST UNIVERSITY HEALTH SCIENCES,V11393
WAKONDA SUPERVISED LIVING FACILITY INC,WAKONDA SUPERVISED LIVING FACILITY INC,V11394
"WALGREENS SPECIALTY PHARMACY, LLC","WALGREENS SPECIALTY PHARMACY, LLC",V11395
"WALKABOUT ORTHOTICS & PROSTHETICS, INC.","WALKABOUT ORTHOTICS & PROSTHETICS, INC.",V11396
"WALKER CONSULTING SERVICE, INC.","WALKER CONSULTING SERVICE, INC.",V11397
"WALKER FEDERAL SERVICES, LLC.","WALKER FEDERAL SERVICES, LLC.",V11398
"WALKER METHODIST HEALTH CENTER, INC.","WALKER METHODIST HEALTH CENTER, INC.",V11399
"WALKER ORTHOTICS AND PROSTHETICS, INC.","WALKER ORTHOTICS AND PROSTHETICS, INC.",V11400
WALKING POINT FARMS LLC,WALKING POINT FARMS LLC,V11401
WALL 2 WALL CLEANING LLC,WALL 2 WALL CLEANING LLC,V11402
WALLA WALLA RECYCLING INC,WALLA WALLA RECYCLING INC,V11403
WALLACE & WALLACE BEAUTIFICATION SERVICES LLC,WALLACE & WALLACE BEAUTIFICATION SERVICES LLC,V11404
WALMAN OPTICAL CO,WALMAN OPTICAL CO,V11405
WALNY LEGAL GROUP LLC,WALNY LEGAL GROUP LLC,V11406
"WALSH CONSTRUCTION COMPANY II, LLC","WALSH CONSTRUCTION COMPANY II, LLC",V11407
WALSH INTEGRATED INC.,WALSH INTEGRATED INC.,V11408
"WALSH PUERTO RICO, LLC","WALSH PUERTO RICO, LLC",V11409
"WALTER L. SHEPEARD COMMUNITY BLOOD CENTER, INC.","WALTER L. SHEPEARD COMMUNITY BLOOD CENTER, INC.",V11410
WALTER MECHANICAL SERVICES INC,WALTER MECHANICAL SERVICES INC,V11411
"WALTER THOMAS & ASSOCIATES, INCORPORATED","WALTER THOMAS & ASSOCIATES, INCORPORATED",V11412
WANDER STAFFING LLC,WANDER STAFFING LLC,V11413
WARCOGROUP CORP,WARCOGROUP CORP,V11414
WARD CIRCLE STRATEGIES INC.,WARD CIRCLE STRATEGIES INC.,V11415
WARE GROUP INC,WARE GROUP INC,V11416
"WAREHOUSE ONE, INC","WAREHOUSE ONE, INC",V11417
"WARFEATHER, LLC","WARFEATHER, LLC",V11418
"WARREN INSTALLATIONS, INC.","WARREN INSTALLATIONS, INC.",V11419
WARREN POWER & MACHINERY INC,WARREN POWER & MACHINERY INC,V11420
"WARREN, RENEE","WARREN, RENEE",V11421
WARRIOR BEAT,WARRIOR BEAT,V11422
WARRIOR BEAT CREATIVE THERAPEUTICS LLC,WARRIOR BEAT CREATIVE THERAPEUTICS LLC,V11423
WARRIOR DYNAMICS LLC,WARRIOR DYNAMICS LLC,V11424
WARRIOR SERVICE COMPANY LLC,WARRIOR SERVICE COMPANY LLC,V11425
WARWICK PLUMBING & HEATING CORP,WARWICK PLUMBING & HEATING CORP,V11426
WASHER SOLUTIONS INC.,WASHER SOLUTIONS INC.,V11427
WASHINGTON & COMPANY LLC,WASHINGTON & COMPANY LLC,V11428
"WASHINGTON BUSINESS DYNAMICS, LLC","WASHINGTON BUSINESS DYNAMICS, LLC",V11429
"WASHINGTON COUNTY - JOHNSON CITY EMERGENCY MEDICAL SERVICES, INC.","WASHINGTON COUNTY - JOHNSON CITY EMERGENCY MEDICAL SERVICES, INC.",V11430
WASHINGTON HOSPITAL CENTER CORPORATION,WASHINGTON HOSPITAL CENTER CORPORATION,V11431
WASHINGTON INSTITUTE FOR COAGULATION,WASHINGTON INSTITUTE FOR COAGULATION,V11432
WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY,WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY,V11433
WASHINGTON STATE UNIVERSITY,WASHINGTON STATE UNIVERSITY,V11434
"WASHINGTON UNIVERSITY, THE","WASHINGTON UNIVERSITY, THE",V11435
"WASTE AWAY GROUP, INC.","WASTE AWAY GROUP, INC.",V11436
"WASTE CONNECTIONS BAYOU, INC.","WASTE CONNECTIONS BAYOU, INC.",V11437
"WASTE CONNECTIONS LONE STAR, INC.","WASTE CONNECTIONS LONE STAR, INC.",V11438
"WASTE CONNECTIONS OF ALASKA, INC","WASTE CONNECTIONS OF ALASKA, INC",V11439
"WASTE CONNECTIONS OF FLORIDA, INC.","WASTE CONNECTIONS OF FLORIDA, INC.",V11440
"WASTE CONNECTIONS OF TENNESSEE, INC.","WASTE CONNECTIONS OF TENNESSEE, INC.",V11441
"WASTE MANAGEMENT, INC.","WASTE MANAGEMENT, INC.",V11442
WASTE MANAGEMENT INC OF FLORIDA,WASTE MANAGEMENT INC. OF FLORIDA,V11443
WASTE MANAGEMENT INC. OF FLORIDA,WASTE MANAGEMENT INC. OF FLORIDA,V11443
"WASTE MANAGEMENT OF ALAMEDA COUNTY, INC.","WASTE MANAGEMENT OF ALAMEDA COUNTY, INC.",V11444
"WASTE MANAGEMENT OF ARIZONA, INC.","WASTE MANAGEMENT OF ARIZONA, INC.",V11445
"WASTE MANAGEMENT OF COLORADO, INC.","WASTE MANAGEMENT OF COLORADO, INC.",V11446
WASTE MANAGEMENT OF IOWA INC,WASTE MANAGEMENT OF IOWA INC,V11447
"WASTE MANAGEMENT OF KANSAS, INC","WASTE MANAGEMENT OF KANSAS, INC",V11448
"WASTE MANAGEMENT OF MICHIGAN, INC.","WASTE MANAGEMENT OF MICHIGAN, INC.",V11449
